# Constructed from biom file					
OTU.ID	A	C	B	E	D
New.CleanUp.ReferenceOTU6101	0	1	0	0	0
New.CleanUp.ReferenceOTU6102	0	0	0	0	0
New.CleanUp.ReferenceOTU6105	0	0	0	1	0
New.CleanUp.ReferenceOTU6116	1	0	0	0	0
New.CleanUp.ReferenceOTU6123	2	0	0	1	0
New.CleanUp.ReferenceOTU6128	0	0	0	4	2
New.CleanUp.ReferenceOTU6134	0	1	0	0	0
New.CleanUp.ReferenceOTU6135	1	1	0	0	0
New.CleanUp.ReferenceOTU6138	0	0	2	0	2
New.CleanUp.ReferenceOTU6143	0	2	0	0	0
New.CleanUp.ReferenceOTU6145	0	2	0	0	0
New.CleanUp.ReferenceOTU6148	3	0	0	0	1
New.CleanUp.ReferenceOTU6152	1	0	0	2	1
New.CleanUp.ReferenceOTU6154	0	1	0	1	0
New.CleanUp.ReferenceOTU6155	0	0	0	0	0
New.CleanUp.ReferenceOTU6156	1	0	1	0	0
New.CleanUp.ReferenceOTU6159	0	0	2	0	1
New.CleanUp.ReferenceOTU6161	1	0	0	0	0
New.CleanUp.ReferenceOTU6163	0	1	1	0	1
New.CleanUp.ReferenceOTU6165	3	0	0	1	0
New.CleanUp.ReferenceOTU6167	1	2	1	6	3
New.CleanUp.ReferenceOTU6168	1	0	0	2	0
New.CleanUp.ReferenceOTU6169	1	0	1	0	0
New.CleanUp.ReferenceOTU6170	0	0	0	0	1
New.CleanUp.ReferenceOTU6172	0	1	0	0	0
New.CleanUp.ReferenceOTU6173	0	0	1	1	0
New.CleanUp.ReferenceOTU6174	2	0	0	0	0
New.CleanUp.ReferenceOTU6177	1	0	0	0	0
New.CleanUp.ReferenceOTU6178	0	1	0	0	1
New.CleanUp.ReferenceOTU6179	0	0	1	1	0
New.CleanUp.ReferenceOTU6181	0	0	1	0	0
New.CleanUp.ReferenceOTU6182	0	1	0	0	0
New.CleanUp.ReferenceOTU6184	1	0	0	1	1
New.CleanUp.ReferenceOTU6185	0	0	0	0	0
New.CleanUp.ReferenceOTU6186	1	0	0	1	0
New.CleanUp.ReferenceOTU6188	1	0	1	0	0
New.CleanUp.ReferenceOTU6192	0	0	0	0	1
New.CleanUp.ReferenceOTU6193	0	0	1	0	0
New.CleanUp.ReferenceOTU6194	1	0	2	0	1
New.CleanUp.ReferenceOTU6197	0	0	0	4	1
New.CleanUp.ReferenceOTU6203	0	1	0	0	1
New.CleanUp.ReferenceOTU6205	0	1	0	0	1
New.CleanUp.ReferenceOTU6206	1	1	0	0	1
New.CleanUp.ReferenceOTU6215	0	0	0	0	1
New.CleanUp.ReferenceOTU6216	0	0	0	1	0
New.CleanUp.ReferenceOTU6219	0	0	1	0	0
New.CleanUp.ReferenceOTU6220	0	1	0	1	0
New.CleanUp.ReferenceOTU6221	0	0	0	1	3
New.CleanUp.ReferenceOTU6222	3	1	0	1	0
New.CleanUp.ReferenceOTU6223	4	3	4	3	2
New.CleanUp.ReferenceOTU6225	0	1	0	0	0
New.CleanUp.ReferenceOTU6226	0	1	1	1	0
New.CleanUp.ReferenceOTU6227	0	0	1	0	0
New.CleanUp.ReferenceOTU6230	0	0	0	1	0
New.CleanUp.ReferenceOTU6231	0	0	2	2	1
New.CleanUp.ReferenceOTU6233	0	1	0	1	0
New.CleanUp.ReferenceOTU6234	3	5	10	2	1
New.CleanUp.ReferenceOTU6237	1	1	0	0	0
New.CleanUp.ReferenceOTU6239	1	0	0	1	0
New.CleanUp.ReferenceOTU6245	0	0	0	0	1
New.CleanUp.ReferenceOTU6248	0	0	1	1	0
New.CleanUp.ReferenceOTU6249	2	1	0	0	0
New.CleanUp.ReferenceOTU6253	0	0	0	0	1
New.CleanUp.ReferenceOTU6255	1	0	0	1	0
New.CleanUp.ReferenceOTU6258	0	0	1	0	0
New.CleanUp.ReferenceOTU6259	0	0	2	0	0
New.CleanUp.ReferenceOTU6260	0	1	0	2	0
New.CleanUp.ReferenceOTU6264	1	2	0	0	0
New.CleanUp.ReferenceOTU6267	0	0	0	0	0
New.CleanUp.ReferenceOTU6273	0	0	0	1	0
New.CleanUp.ReferenceOTU6276	1	1	0	0	0
New.CleanUp.ReferenceOTU6284	0	7	3	0	1
New.CleanUp.ReferenceOTU6289	0	0	0	0	2
New.CleanUp.ReferenceOTU6290	0	1	0	0	0
New.CleanUp.ReferenceOTU6299	0	0	0	1	0
New.CleanUp.ReferenceOTU6301	0	1	0	0	0
New.CleanUp.ReferenceOTU6309	0	0	5	0	0
New.CleanUp.ReferenceOTU6310	0	1	0	0	0
New.CleanUp.ReferenceOTU6312	1	0	1	0	0
New.CleanUp.ReferenceOTU6313	0	8	3	0	0
New.CleanUp.ReferenceOTU6317	0	4	1	3	1
New.CleanUp.ReferenceOTU6322	0	1	0	4	0
New.CleanUp.ReferenceOTU6324	1	2	1	2	0
New.CleanUp.ReferenceOTU6325	0	0	1	0	0
New.CleanUp.ReferenceOTU6326	0	0	0	1	0
New.CleanUp.ReferenceOTU6328	0	1	0	0	0
New.CleanUp.ReferenceOTU6331	0	0	3	0	0
New.CleanUp.ReferenceOTU6332	6	0	0	4	3
New.CleanUp.ReferenceOTU6339	2	0	1	0	1
New.CleanUp.ReferenceOTU6342	0	0	0	2	0
New.CleanUp.ReferenceOTU6351	0	0	1	0	1
New.CleanUp.ReferenceOTU6356	0	0	0	1	0
New.CleanUp.ReferenceOTU6357	0	0	1	0	0
New.CleanUp.ReferenceOTU6359	1	0	0	0	0
New.CleanUp.ReferenceOTU6370	0	1	0	2	0
New.CleanUp.ReferenceOTU6377	0	2	1	9	1
New.CleanUp.ReferenceOTU6380	0	0	0	0	0
New.CleanUp.ReferenceOTU6382	0	1	0	0	0
New.CleanUp.ReferenceOTU6383	0	1	2	0	0
New.CleanUp.ReferenceOTU6386	1	2	3	1	1
New.CleanUp.ReferenceOTU6388	1	0	0	0	0
New.CleanUp.ReferenceOTU6390	0	0	1	0	0
New.CleanUp.ReferenceOTU6391	5	0	1	2	4
New.CleanUp.ReferenceOTU6392	0	0	0	1	0
New.CleanUp.ReferenceOTU6393	0	1	1	0	0
New.CleanUp.ReferenceOTU6395	5	2	1	7	4
New.CleanUp.ReferenceOTU6400	10	12	6	23	23
New.CleanUp.ReferenceOTU6401	0	0	0	0	1
New.CleanUp.ReferenceOTU6402	0	1	0	0	0
New.CleanUp.ReferenceOTU6409	0	0	0	1	1
New.CleanUp.ReferenceOTU6410	0	0	1	0	0
New.CleanUp.ReferenceOTU6412	0	2	2	2	0
New.CleanUp.ReferenceOTU6414	0	0	2	0	0
New.CleanUp.ReferenceOTU6417	0	0	0	0	0
New.CleanUp.ReferenceOTU6421	1	0	0	0	0
New.CleanUp.ReferenceOTU6428	1	3	1	3	1
New.CleanUp.ReferenceOTU6429	0	2	0	0	0
New.CleanUp.ReferenceOTU6433	1	1	0	0	0
New.CleanUp.ReferenceOTU6438	1	0	0	0	0
New.CleanUp.ReferenceOTU6440	0	0	0	1	1
New.CleanUp.ReferenceOTU6443	0	0	0	0	1
New.CleanUp.ReferenceOTU6446	0	1	0	0	1
New.CleanUp.ReferenceOTU6449	1	1	0	0	0
New.CleanUp.ReferenceOTU6451	0	0	1	0	0
New.CleanUp.ReferenceOTU6459	0	0	3	0	1
New.CleanUp.ReferenceOTU6464	2	2	3	1	0
New.CleanUp.ReferenceOTU6467	0	0	3	0	0
New.CleanUp.ReferenceOTU6469	0	0	0	0	1
New.CleanUp.ReferenceOTU6472	1	0	0	0	0
New.CleanUp.ReferenceOTU6477	0	1	0	0	0
New.CleanUp.ReferenceOTU6478	0	0	1	0	0
New.CleanUp.ReferenceOTU6480	0	0	0	0	1
New.CleanUp.ReferenceOTU6482	1	0	1	1	0
New.CleanUp.ReferenceOTU6485	1	2	1	2	5
New.CleanUp.ReferenceOTU6486	0	0	0	1	0
New.CleanUp.ReferenceOTU6487	0	1	1	0	0
New.CleanUp.ReferenceOTU6488	0	0	1	0	0
New.CleanUp.ReferenceOTU6489	1	0	0	0	0
New.CleanUp.ReferenceOTU6491	0	2	0	0	0
New.CleanUp.ReferenceOTU6494	0	0	1	0	0
New.CleanUp.ReferenceOTU6497	0	0	0	1	0
New.CleanUp.ReferenceOTU6499	1	1	0	0	0
New.CleanUp.ReferenceOTU6503	3	1	0	2	0
New.CleanUp.ReferenceOTU6506	8	5	2	5	5
New.CleanUp.ReferenceOTU6507	0	0	0	0	2
New.CleanUp.ReferenceOTU6512	0	3	0	0	0
New.CleanUp.ReferenceOTU6517	2	0	0	1	3
New.CleanUp.ReferenceOTU6520	0	0	0	0	2
New.CleanUp.ReferenceOTU6531	2	1	0	0	0
New.CleanUp.ReferenceOTU6539	0	1	0	0	0
New.CleanUp.ReferenceOTU6541	1	0	0	0	0
New.CleanUp.ReferenceOTU6542	1	1	1	0	1
New.CleanUp.ReferenceOTU6543	1	1	0	2	1
New.CleanUp.ReferenceOTU6544	13	10	0	4	2
New.CleanUp.ReferenceOTU6546	1	1	0	1	1
New.CleanUp.ReferenceOTU6548	1	0	0	1	1
New.CleanUp.ReferenceOTU6550	1	0	1	0	0
New.CleanUp.ReferenceOTU6552	0	0	0	1	1
New.CleanUp.ReferenceOTU6557	2	0	0	2	0
New.CleanUp.ReferenceOTU6560	2	2	2	2	2
New.CleanUp.ReferenceOTU6561	1	0	0	1	0
New.CleanUp.ReferenceOTU6564	0	1	0	0	0
New.CleanUp.ReferenceOTU6565	0	0	0	0	1
New.CleanUp.ReferenceOTU6569	0	0	0	2	0
New.CleanUp.ReferenceOTU6571	0	0	0	0	2
New.CleanUp.ReferenceOTU6572	1	0	0	0	0
New.CleanUp.ReferenceOTU6575	1	0	0	0	1
New.CleanUp.ReferenceOTU6588	1	0	0	0	0
New.CleanUp.ReferenceOTU6590	0	3	2	4	1
New.CleanUp.ReferenceOTU6591	0	3	0	0	0
New.CleanUp.ReferenceOTU6592	0	0	0	2	0
New.CleanUp.ReferenceOTU6600	1	0	0	1	0
New.CleanUp.ReferenceOTU6605	1	0	0	0	0
New.CleanUp.ReferenceOTU6606	0	1	0	0	0
New.CleanUp.ReferenceOTU6608	0	0	0	1	0
New.CleanUp.ReferenceOTU6610	1	1	0	0	2
New.CleanUp.ReferenceOTU6611	0	1	0	1	0
New.CleanUp.ReferenceOTU6615	0	1	0	0	0
New.CleanUp.ReferenceOTU6616	0	0	0	0	0
New.CleanUp.ReferenceOTU6617	0	1	0	0	0
New.CleanUp.ReferenceOTU6623	1	0	0	0	1
New.CleanUp.ReferenceOTU6624	1	1	0	0	0
New.CleanUp.ReferenceOTU6630	1	1	0	0	0
New.CleanUp.ReferenceOTU6637	0	0	0	0	1
New.CleanUp.ReferenceOTU6638	0	0	0	4	0
New.CleanUp.ReferenceOTU6639	0	1	0	0	0
New.CleanUp.ReferenceOTU6645	0	0	0	2	1
New.CleanUp.ReferenceOTU6646	3	0	0	1	2
New.CleanUp.ReferenceOTU6648	0	1	0	0	0
New.CleanUp.ReferenceOTU6655	1	9	0	1	1
New.CleanUp.ReferenceOTU6656	0	1	0	0	0
New.CleanUp.ReferenceOTU6659	0	0	0	1	1
New.CleanUp.ReferenceOTU6662	0	1	0	0	1
New.CleanUp.ReferenceOTU6663	0	1	0	0	0
New.CleanUp.ReferenceOTU6664	0	1	1	0	0
New.CleanUp.ReferenceOTU6668	2	0	1	0	0
New.CleanUp.ReferenceOTU6671	0	0	6	0	0
New.CleanUp.ReferenceOTU6681	0	0	0	0	1
New.CleanUp.ReferenceOTU6694	0	0	1	0	0
New.CleanUp.ReferenceOTU6695	2	4	1	0	3
New.CleanUp.ReferenceOTU6698	0	2	0	0	0
New.CleanUp.ReferenceOTU6701	0	0	0	1	0
New.CleanUp.ReferenceOTU6707	0	0	0	1	0
New.CleanUp.ReferenceOTU6708	0	1	0	0	0
New.CleanUp.ReferenceOTU6709	0	1	0	0	1
New.CleanUp.ReferenceOTU6711	1	0	1	1	1
New.CleanUp.ReferenceOTU6717	1	1	2	0	0
New.CleanUp.ReferenceOTU6723	0	0	0	0	1
New.CleanUp.ReferenceOTU6724	0	0	0	0	1
New.CleanUp.ReferenceOTU6726	0	0	0	1	0
New.CleanUp.ReferenceOTU6730	0	0	0	0	0
New.CleanUp.ReferenceOTU6732	0	0	1	2	2
New.CleanUp.ReferenceOTU6734	0	0	0	0	1
New.CleanUp.ReferenceOTU6737	0	0	0	0	0
New.CleanUp.ReferenceOTU6741	0	1	1	0	1
New.CleanUp.ReferenceOTU6745	2	0	1	2	0
New.CleanUp.ReferenceOTU6759	0	3	6	0	1
New.CleanUp.ReferenceOTU6763	0	1	2	0	0
New.CleanUp.ReferenceOTU6767	0	0	0	0	0
New.CleanUp.ReferenceOTU6769	0	0	1	3	3
New.CleanUp.ReferenceOTU6770	0	0	1	0	0
New.CleanUp.ReferenceOTU6772	0	1	0	0	0
New.CleanUp.ReferenceOTU6775	0	0	1	0	0
New.CleanUp.ReferenceOTU6787	0	0	2	0	0
New.CleanUp.ReferenceOTU6788	0	0	1	0	1
New.CleanUp.ReferenceOTU6792	0	0	0	1	0
New.CleanUp.ReferenceOTU6797	1	0	0	0	0
New.CleanUp.ReferenceOTU6802	2	15	12	3	4
New.CleanUp.ReferenceOTU6807	1	1	0	1	0
New.CleanUp.ReferenceOTU6811	0	0	0	0	1
New.CleanUp.ReferenceOTU6818	0	0	0	1	0
New.CleanUp.ReferenceOTU6820	1	2	0	0	1
New.CleanUp.ReferenceOTU6823	0	1	0	0	0
New.CleanUp.ReferenceOTU6826	0	2	0	0	0
New.CleanUp.ReferenceOTU6830	1	0	0	0	0
New.CleanUp.ReferenceOTU6831	2	2	0	0	0
New.CleanUp.ReferenceOTU6835	1	2	1	1	2
New.CleanUp.ReferenceOTU6837	0	0	0	2	0
New.CleanUp.ReferenceOTU6840	0	0	0	2	0
New.CleanUp.ReferenceOTU6841	1	0	0	0	0
New.CleanUp.ReferenceOTU6843	1	0	0	0	0
New.CleanUp.ReferenceOTU6850	0	0	0	0	1
New.CleanUp.ReferenceOTU6852	1	0	1	2	3
New.CleanUp.ReferenceOTU6853	0	2	0	0	0
New.CleanUp.ReferenceOTU6856	0	1	1	1	0
New.CleanUp.ReferenceOTU6857	0	0	0	0	0
New.CleanUp.ReferenceOTU6859	1	0	0	1	0
New.CleanUp.ReferenceOTU6861	0	1	0	1	1
New.CleanUp.ReferenceOTU6864	0	0	0	1	0
New.CleanUp.ReferenceOTU6871	0	0	1	0	0
New.CleanUp.ReferenceOTU6877	1	0	2	0	1
New.CleanUp.ReferenceOTU6886	0	1	0	1	0
New.CleanUp.ReferenceOTU6889	0	0	0	2	0
New.CleanUp.ReferenceOTU6892	0	0	0	1	0
New.CleanUp.ReferenceOTU6893	1	2	1	1	0
New.CleanUp.ReferenceOTU6894	0	0	0	1	0
New.CleanUp.ReferenceOTU6904	0	1	0	0	0
New.CleanUp.ReferenceOTU6906	1	4	0	3	2
New.CleanUp.ReferenceOTU6909	1	0	1	2	1
New.CleanUp.ReferenceOTU6910	0	1	0	0	0
New.CleanUp.ReferenceOTU6913	1	1	1	0	2
New.CleanUp.ReferenceOTU6919	0	1	0	1	2
New.CleanUp.ReferenceOTU6935	0	0	2	0	0
New.CleanUp.ReferenceOTU6937	0	0	1	0	1
New.CleanUp.ReferenceOTU6938	0	0	1	0	0
New.CleanUp.ReferenceOTU6940	0	0	0	1	0
New.CleanUp.ReferenceOTU6942	1	1	2	0	0
New.CleanUp.ReferenceOTU6943	0	0	2	0	0
New.CleanUp.ReferenceOTU6944	2	1	6	2	7
New.CleanUp.ReferenceOTU6945	2	0	0	0	0
New.CleanUp.ReferenceOTU6946	0	1	0	0	0
New.CleanUp.ReferenceOTU6950	0	1	1	1	0
New.CleanUp.ReferenceOTU6955	0	0	0	1	0
New.CleanUp.ReferenceOTU6959	1	0	1	0	0
New.CleanUp.ReferenceOTU6960	0	0	0	2	1
New.CleanUp.ReferenceOTU6966	8	164	62	6	32
New.CleanUp.ReferenceOTU6971	1	1	2	5	1
New.CleanUp.ReferenceOTU6976	0	0	0	2	0
New.CleanUp.ReferenceOTU6979	0	1	0	0	1
New.CleanUp.ReferenceOTU6987	1	1	0	0	0
New.CleanUp.ReferenceOTU6989	0	1	1	0	0
New.CleanUp.ReferenceOTU6991	0	0	0	0	1
New.CleanUp.ReferenceOTU6992	33	12	34	11	5
New.CleanUp.ReferenceOTU6993	0	0	0	1	0
New.CleanUp.ReferenceOTU6995	1	1	0	0	0
New.CleanUp.ReferenceOTU6996	1	0	0	0	0
New.CleanUp.ReferenceOTU6999	0	0	1	1	2
New.CleanUp.ReferenceOTU7000	0	0	0	1	0
New.CleanUp.ReferenceOTU7001	0	0	0	3	1
New.CleanUp.ReferenceOTU7003	0	1	0	0	1
New.CleanUp.ReferenceOTU7005	1	0	0	1	0
New.CleanUp.ReferenceOTU7007	0	2	0	0	0
New.CleanUp.ReferenceOTU7012	21	17	35	25	15
New.CleanUp.ReferenceOTU7016	1	0	0	0	0
New.CleanUp.ReferenceOTU7024	0	0	0	4	0
New.CleanUp.ReferenceOTU7027	0	1	0	0	1
New.CleanUp.ReferenceOTU7029	1	0	0	0	0
New.CleanUp.ReferenceOTU7035	0	0	1	0	0
New.CleanUp.ReferenceOTU7037	0	0	0	0	2
New.CleanUp.ReferenceOTU7040	0	0	0	0	3
New.CleanUp.ReferenceOTU7044	0	0	1	0	1
New.CleanUp.ReferenceOTU7045	0	1	1	0	0
New.CleanUp.ReferenceOTU7050	2	0	0	0	0
New.CleanUp.ReferenceOTU7054	0	0	0	1	1
New.CleanUp.ReferenceOTU7055	0	0	0	0	2
New.CleanUp.ReferenceOTU7062	0	0	22	1	1
New.CleanUp.ReferenceOTU7068	1	0	0	1	0
New.CleanUp.ReferenceOTU7073	0	2	1	0	1
New.CleanUp.ReferenceOTU7075	0	1	0	0	1
New.CleanUp.ReferenceOTU7078	1	3	2	1	1
New.CleanUp.ReferenceOTU7079	0	0	2	0	0
New.CleanUp.ReferenceOTU7081	0	1	0	1	0
New.CleanUp.ReferenceOTU7082	0	0	1	1	0
New.CleanUp.ReferenceOTU7085	0	0	0	0	1
New.CleanUp.ReferenceOTU7086	0	0	0	0	0
New.CleanUp.ReferenceOTU7098	0	1	0	0	0
New.CleanUp.ReferenceOTU7103	0	0	0	0	1
New.CleanUp.ReferenceOTU7105	0	1	0	0	0
New.CleanUp.ReferenceOTU7106	0	0	0	1	1
New.CleanUp.ReferenceOTU7108	0	0	0	0	1
New.CleanUp.ReferenceOTU7115	0	2	1	0	0
New.CleanUp.ReferenceOTU7118	0	0	0	0	1
New.CleanUp.ReferenceOTU7119	0	0	0	1	0
New.CleanUp.ReferenceOTU7120	1	0	0	0	0
New.CleanUp.ReferenceOTU7121	2	0	0	1	0
New.CleanUp.ReferenceOTU7124	0	1	1	0	0
New.CleanUp.ReferenceOTU7127	0	0	0	0	0
New.CleanUp.ReferenceOTU7129	0	0	0	1	1
New.CleanUp.ReferenceOTU7135	2	3	1	0	3
New.CleanUp.ReferenceOTU7139	0	0	1	0	0
New.CleanUp.ReferenceOTU7141	0	2	0	0	0
New.CleanUp.ReferenceOTU7143	0	0	1	0	0
New.CleanUp.ReferenceOTU7144	0	0	2	1	0
New.CleanUp.ReferenceOTU7146	1	0	0	0	0
New.CleanUp.ReferenceOTU7147	0	0	0	0	1
New.CleanUp.ReferenceOTU7149	0	0	1	0	0
New.CleanUp.ReferenceOTU7150	0	0	1	0	1
New.CleanUp.ReferenceOTU7155	1	0	2	2	1
New.CleanUp.ReferenceOTU7159	0	0	0	2	1
New.CleanUp.ReferenceOTU7162	0	0	0	6	2
New.CleanUp.ReferenceOTU7165	0	0	0	5	3
New.CleanUp.ReferenceOTU7168	0	1	0	1	0
New.CleanUp.ReferenceOTU7171	0	0	0	0	0
New.CleanUp.ReferenceOTU7172	2	1	0	1	2
New.CleanUp.ReferenceOTU7173	0	0	0	1	1
New.CleanUp.ReferenceOTU7175	1	0	1	0	0
New.CleanUp.ReferenceOTU7179	13	18	3	2	12
New.CleanUp.ReferenceOTU7189	0	1	2	1	2
New.CleanUp.ReferenceOTU7190	1	0	1	0	0
New.CleanUp.ReferenceOTU7196	11	6	2	2	5
New.CleanUp.ReferenceOTU7199	0	0	0	1	0
New.CleanUp.ReferenceOTU7200	0	0	0	1	0
New.CleanUp.ReferenceOTU7202	1	1	0	3	1
New.CleanUp.ReferenceOTU7203	0	9	19	0	1
New.CleanUp.ReferenceOTU7204	0	0	1	0	1
New.CleanUp.ReferenceOTU7205	0	0	0	0	0
New.CleanUp.ReferenceOTU7208	0	1	0	1	0
New.CleanUp.ReferenceOTU7213	1	0	2	0	0
New.CleanUp.ReferenceOTU7216	0	1	3	2	0
New.CleanUp.ReferenceOTU7217	0	0	0	0	0
New.CleanUp.ReferenceOTU7219	0	0	1	0	0
New.CleanUp.ReferenceOTU7220	0	1	0	0	0
New.CleanUp.ReferenceOTU7221	0	1	0	1	0
New.CleanUp.ReferenceOTU7224	0	0	1	0	0
New.CleanUp.ReferenceOTU7227	0	0	1	0	0
New.CleanUp.ReferenceOTU7229	0	0	0	0	1
New.CleanUp.ReferenceOTU7230	1	0	0	0	0
New.CleanUp.ReferenceOTU7232	0	0	0	1	0
New.CleanUp.ReferenceOTU7236	3	3	3	7	3
New.CleanUp.ReferenceOTU7239	0	2	1	0	0
New.CleanUp.ReferenceOTU7242	0	1	0	0	0
New.CleanUp.ReferenceOTU7245	0	0	2	0	0
New.CleanUp.ReferenceOTU7247	0	2	2	0	0
New.CleanUp.ReferenceOTU7248	1	0	0	1	0
New.CleanUp.ReferenceOTU7251	0	0	0	0	0
New.CleanUp.ReferenceOTU7256	0	0	2	0	0
New.CleanUp.ReferenceOTU7259	1	0	0	0	2
New.CleanUp.ReferenceOTU7261	0	0	0	0	1
New.CleanUp.ReferenceOTU7264	0	0	1	0	0
New.CleanUp.ReferenceOTU7271	0	1	0	1	0
New.CleanUp.ReferenceOTU7274	0	0	1	1	0
New.CleanUp.ReferenceOTU7277	0	2	3	0	0
New.CleanUp.ReferenceOTU7280	0	5	0	0	0
New.CleanUp.ReferenceOTU7283	0	0	0	1	0
New.CleanUp.ReferenceOTU7287	1	0	0	1	0
New.CleanUp.ReferenceOTU7293	1	3	209	3	1
New.CleanUp.ReferenceOTU7294	0	1	0	0	0
New.CleanUp.ReferenceOTU7296	1	0	0	0	0
New.CleanUp.ReferenceOTU7304	1	0	1	0	0
New.CleanUp.ReferenceOTU7305	0	0	1	0	0
New.CleanUp.ReferenceOTU7306	1	0	0	2	0
New.CleanUp.ReferenceOTU7309	0	0	0	1	3
New.CleanUp.ReferenceOTU7314	1	1	0	0	1
New.CleanUp.ReferenceOTU7328	0	1	0	1	0
New.CleanUp.ReferenceOTU7331	0	1	0	0	1
New.CleanUp.ReferenceOTU7332	4	4	0	2	0
New.CleanUp.ReferenceOTU7334	0	0	0	1	1
New.CleanUp.ReferenceOTU7336	1	0	0	0	0
New.CleanUp.ReferenceOTU7337	0	1	0	0	0
New.CleanUp.ReferenceOTU7338	0	0	0	0	1
New.CleanUp.ReferenceOTU7346	0	0	1	0	0
New.CleanUp.ReferenceOTU7350	2	10	1	2	3
New.CleanUp.ReferenceOTU7351	0	0	0	0	1
New.CleanUp.ReferenceOTU7360	0	2	1	1	1
New.CleanUp.ReferenceOTU7362	1	0	0	0	0
New.CleanUp.ReferenceOTU7374	0	0	0	0	1
New.CleanUp.ReferenceOTU7375	0	0	1	0	0
New.CleanUp.ReferenceOTU7377	0	1	2	0	1
New.CleanUp.ReferenceOTU7379	0	0	0	1	1
New.CleanUp.ReferenceOTU7380	0	2	0	0	0
New.CleanUp.ReferenceOTU7381	1	1	0	1	0
New.CleanUp.ReferenceOTU7389	7	14	2	0	4
New.CleanUp.ReferenceOTU7390	0	0	3	0	0
New.CleanUp.ReferenceOTU7391	0	0	0	2	1
New.CleanUp.ReferenceOTU7392	0	0	1	0	0
New.CleanUp.ReferenceOTU7395	0	0	0	1	1
New.CleanUp.ReferenceOTU7396	1	0	0	1	1
New.CleanUp.ReferenceOTU7399	0	0	1	0	0
New.CleanUp.ReferenceOTU7405	0	0	0	1	0
New.CleanUp.ReferenceOTU7412	1	0	0	1	1
New.CleanUp.ReferenceOTU7414	3	25	15	4	6
New.CleanUp.ReferenceOTU7416	1	0	1	0	0
New.CleanUp.ReferenceOTU7417	0	0	0	0	1
New.CleanUp.ReferenceOTU7418	0	0	0	0	2
New.CleanUp.ReferenceOTU7421	0	0	0	1	0
New.CleanUp.ReferenceOTU7427	0	0	0	1	1
New.CleanUp.ReferenceOTU7429	0	0	0	1	1
New.CleanUp.ReferenceOTU7432	0	1	3	3	2
New.CleanUp.ReferenceOTU7434	0	1	1	0	1
New.CleanUp.ReferenceOTU7443	0	0	0	1	0
New.CleanUp.ReferenceOTU7449	0	1	0	1	0
New.CleanUp.ReferenceOTU7451	0	0	1	0	0
New.CleanUp.ReferenceOTU7452	1	0	0	1	0
New.CleanUp.ReferenceOTU7467	1	0	0	0	2
New.CleanUp.ReferenceOTU7470	0	0	1	0	0
New.CleanUp.ReferenceOTU7472	0	0	0	2	0
New.CleanUp.ReferenceOTU7473	0	0	1	0	0
New.CleanUp.ReferenceOTU7478	0	0	0	0	1
New.CleanUp.ReferenceOTU7483	1	3	0	2	2
New.CleanUp.ReferenceOTU7485	2	0	0	0	1
New.CleanUp.ReferenceOTU7488	0	0	2	0	0
New.CleanUp.ReferenceOTU7490	1	3	0	2	1
New.CleanUp.ReferenceOTU7492	1	3	0	1	1
New.CleanUp.ReferenceOTU7495	1	0	0	1	0
New.CleanUp.ReferenceOTU7497	1	0	0	1	0
New.CleanUp.ReferenceOTU7500	1	1	1	0	0
New.CleanUp.ReferenceOTU7502	0	0	0	0	1
New.CleanUp.ReferenceOTU7506	1	0	0	0	0
New.CleanUp.ReferenceOTU7509	0	3	0	1	3
New.CleanUp.ReferenceOTU7511	0	0	0	0	1
New.CleanUp.ReferenceOTU7517	0	0	1	3	0
New.CleanUp.ReferenceOTU7519	0	0	0	1	0
New.CleanUp.ReferenceOTU7520	0	0	3	0	0
New.CleanUp.ReferenceOTU7522	0	1	1	2	1
New.CleanUp.ReferenceOTU7529	0	0	1	0	0
New.CleanUp.ReferenceOTU7534	2	2	0	1	1
New.CleanUp.ReferenceOTU7540	0	0	0	0	1
New.CleanUp.ReferenceOTU7541	0	0	0	0	1
New.CleanUp.ReferenceOTU7544	0	0	0	0	1
New.CleanUp.ReferenceOTU7547	1	1	1	3	0
New.CleanUp.ReferenceOTU7548	0	1	1	1	1
New.CleanUp.ReferenceOTU7550	0	0	0	0	1
New.CleanUp.ReferenceOTU7554	1	2	2	1	0
New.CleanUp.ReferenceOTU7555	0	0	1	0	0
New.CleanUp.ReferenceOTU7556	0	0	0	0	3
New.CleanUp.ReferenceOTU7562	1	0	0	0	0
New.CleanUp.ReferenceOTU7563	0	1	0	0	0
New.CleanUp.ReferenceOTU7566	1	0	0	0	1
New.CleanUp.ReferenceOTU7567	0	4	4	0	1
New.CleanUp.ReferenceOTU7572	0	0	0	0	1
New.CleanUp.ReferenceOTU7583	0	0	0	1	0
New.CleanUp.ReferenceOTU7584	0	0	0	1	0
New.CleanUp.ReferenceOTU7586	0	1	1	0	0
New.CleanUp.ReferenceOTU7590	0	1	0	0	0
New.CleanUp.ReferenceOTU7592	0	0	0	1	1
New.CleanUp.ReferenceOTU7596	0	0	0	0	0
New.CleanUp.ReferenceOTU7597	0	2	0	2	1
New.CleanUp.ReferenceOTU7599	1	1	0	0	1
New.CleanUp.ReferenceOTU7601	0	2	0	0	0
New.CleanUp.ReferenceOTU7606	0	0	0	0	1
New.CleanUp.ReferenceOTU7610	0	1	0	2	0
